시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,acc_cnt,sch_cnt,child_cnt,old_cnt,bus_cnt,apar_rd_cnt,apar_rd_fam,apar_ad_cnt,apar_ad_fam,cctv_cnt
충청남도,천안시,봉정로,,충청남도천안시서북구성정동1551,849026,1,,N,36.825498,127.144606,5,20.9,7.6,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,189,3,5,0,3,4,4744,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동500-5,849025,1,,N,36.825299,127.144737,9,31.6,6.3,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,203,3,5,0,3,2,481,0,0,0.0
충청남도,천안시,봉정로,충청남도 천안시 서북구 봉정로 103,충청남도천안시서북구성정동749,849024,1,,N,36.825132,127.144462,4,12.2,6.3,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,209,3,5,0,3,4,4744,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동1554,849023,1,,N,36.825334,127.144233,6,22.5,8.1,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,200,3,5,0,3,2,481,0,0,0.0
충청남도,천안시,성정공원3길,,충청남도천안시서북구성정동1552,849022,1,,N,36.826258,127.1428947,1,2.2,4.0,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,66,3,6,0,2,1,299,0,0,0.0
충청남도,천안시,성정공원3길,,충청남도천안시서북구성정동1552,849021,1,,N,36.826275,127.142739,1,2.2,4.0,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,61,3,6,0,2,1,299,0,0,0.0
충청남도,천안시,성정공원2길,,충청남도천안시서북구성정동1552,849020,1,,N,36.825683,127.142805,2,5.4,6.1,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,92,3,6,0,2,0,0,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동1554,849019,1,,N,36.825586,127.141207,8,25.3,8.2,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,110,2,6,0,3,2,481,0,0,1.0
충청남도,천안시,서부3길,,충청남도천안시서북구성정동747,849018,1,,N,36.82538822,127.140905,2,7.6,4.3,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,109,2,5,0,5,0,0,0,0,1.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동747,849017,1,,N,36.825605,127.140755,7,20.7,8.1,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,136,2,5,0,5,2,481,0,0,1.0
충청남도,천안시,성정두정로,,충청남도천안시서북구성정동1549,849016,1,,N,36.825779,127.140948,5,16.1,6.2,Y,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,128,2,5,0,3,7,1671,0,0,1.0
충청남도,천안시,성정두정로,,충청남도천안시서북구성정동1486,849015,4,,N,36.825801,127.140762,1,4.5,10.3,N,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,133,2,5,0,3,7,1671,0,0,1.0
충청남도,천안시,성정공원5로,,충청남도천안시서북구성정동1549,849014,1,,N,36.827829,127.140228,2,8.6,4.0,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,82,4,9,0,2,0,0,0,0,0.0
충청남도,천안시,성정공원5로,,충청남도천안시서북구성정동1549,849013,1,,N,36.827887,127.140889,5,16.0,8.2,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,208,4,8,0,2,0,0,0,0,1.0
충청남도,천안시,성정두정로,,충청남도천안시서북구성정동1549,849012,1,,N,36.827633,127.141153,5,14.3,8.2,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,149,4,8,0,2,7,1671,0,0,1.0
충청남도,천안시,성정공원5로,,충청남도천안시서북구성정동1549,849011,1,,N,36.827845,127.141464,5,14.5,8.2,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,141,4,8,0,2,0,0,0,0,1.0
충청남도,천안시,성정두정로,,충청남도천안시서북구성정동1549,849010,1,,N,36.828094,127.141205,5,14.4,8.1,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,207,4,8,0,2,7,1671,0,0,1.0
충청남도,천안시,성정공원7길,,충청남도천안시서북구성정동1550,849009,1,,N,36.829249,127.141523,1,2.3,3.9,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,92,6,8,0,2,1,267,0,0,2.0
충청남도,천안시,성정공원7길,,충청남도천안시서북구성정동1550,849008,1,,N,36.829133,127.143056,1,2.3,4.0,N,,,,,N,N,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,23,7,7,0,0,1,267,0,0,1.0
충청남도,천안시,성정공원7길,,충청남도천안시서북구성정동1550,849007,1,,N,36.829112,127.143334,1,2.2,3.9,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,24,7,8,0,0,1,267,0,0,1.0
충청남도,천안시,오성로,,충청남도천안시서북구두정동1819,849006,1,,N,36.8301203,127.144806,4,15.3,8.2,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,7,7,4,0,0,3,764,0,0,0.0
충청남도,천안시,두정상가6길,,충청남도천안시서북구두정동1822,849005,1,,N,36.83043733,127.144178,1,2.3,4.0,N,,,,,N,N,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,16,7,4,0,0,0,0,0,0,0.0
충청남도,천안시,성정공원2길,,충청남도천안시서북구성정동1550,849004,1,,N,36.829696,127.143257,2,5.5,6.2,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,12,7,8,0,0,0,0,0,0,1.0
충청남도,천안시,오성로,,충청남도천안시서북구두정동1819,849003,1,,N,36.829908,127.1427705,5,15.3,8.2,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,15,6,7,0,0,3,764,0,0,1.0
충청남도,천안시,성정두정로,,충청남도천안시서북구성정동1549,849002,1,,N,36.829773,127.1415594,6,18.0,8.1,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,137,6,8,0,0,7,1671,0,0,3.0
충청남도,천안시,성정공원1길,,충청남도천안시서북구성정동1536,848026,1,,N,36.825909,127.139225,3,17.5,6.2,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,24,2,6,0,2,0,0,0,0,0.0
충청남도,천안시,쌍용대로,,충청남도천안시서북구성정동432-13,848025,1,,N,36.825769,127.137364,6,18.2,5.9,Y,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,160,3,7,0,2,5,2275,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동1544,848024,4,,N,36.82624293,127.137192,1,3.1,4.0,N,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,140,3,7,0,2,2,481,0,0,1.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동1544,848023,1,,N,36.825919,127.137239,5,18.1,6.0,Y,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,169,3,7,0,1,2,481,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동1554,848022,1,,N,36.825877,127.137524,6,20.7,5.9,Y,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,191,3,7,0,0,2,481,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동1554,848020,4,,N,36.826031,127.137565,1,5.8,4.0,N,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,174,3,7,0,1,2,481,0,0,1.0
충청남도,천안시,쌍용대로,,충청남도천안시서북구성정동1554,848019,1,,N,36.826025,127.137398,5,15.4,6.0,Y,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,191,3,7,0,2,5,2275,0,0,0.0
충청남도,천안시,쌍용대로,,충청남도천안시서북구성정동1545,848018,4,,N,36.826079,127.137251,1,4.0,3.9,N,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,186,3,7,0,2,5,2275,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동1544,848017,4,,N,36.826064,127.137184,1,8.5,4.0,N,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,155,3,7,0,2,2,481,0,0,0.0
충청남도,천안시,성정중4길,,충청남도천안시서북구성정동1540,848016,1,,N,36.826951,127.137238,2,7.0,4.1,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,24,4,8,0,1,0,0,0,0,1.0
충청남도,천안시,동서대로,충청남도 천안시 서북구 동서대로 125-7,충청남도천안시서북구성정동1545,848015,1,,N,36.827123,127.137325,1,3.1,3.9,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,22,4,8,0,1,2,481,0,0,2.0
충청남도,천안시,성정공원1길,,충청남도천안시서북구성정동1484,848014,1,,N,36.826823,127.139383,2,6.6,2.9,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,37,3,7,0,2,0,0,0,0,2.0
충청남도,천안시,성정공원1길,,충청남도천안시서북구성정동1536,848013,1,,N,36.82685203,127.139388,2,6.3,6.1,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,37,3,7,0,1,0,0,0,0,2.0
충청남도,천안시,성정공원5로,,충청남도천안시서북구성정동1549,848012,1,,N,36.827978,127.139624,5,14.4,8.2,N,,,,,N,N,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,97,5,9,0,1,0,0,0,0,1.0
충청남도,천안시,성정공원1길,,충청남도천안시서북구성정동1549,848011,1,,N,36.828109,127.139424,2,8.5,5.0,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,93,5,9,0,0,0,0,0,0,1.0
충청남도,천안시,성정공원5로,,충청남도천안시서북구성정동1549,848010,1,,N,36.828103,127.137979,4,14.4,7.2,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,93,5,10,0,1,0,0,0,0,1.0
충청남도,천안시,쌍용대로,,충청남도천안시서북구성정동1546,848009,1,,N,36.827986,127.137645,6,23.0,7.1,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,46,5,9,0,1,5,2275,0,0,1.0
충청남도,천안시,성정공원5로,,충청남도천안시서북구성정동1546,848008,1,,N,36.828256,127.137788,1,4.4,6.1,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,74,5,10,0,1,0,0,0,0,1.0
충청남도,천안시,동서대로,충청남도 천안시 서북구 동서대로 125-7,충청남도천안시서북구성정동1545,848007,1,,N,36.82656124,127.137452,1,3.1,4.0,N,,,,,N,N,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,57,4,7,0,1,2,481,0,0,1.0
충청남도,천안시,성정공원6길,,충청남도천안시서북구성정동1548,848006,1,,N,36.828806,127.137967,2,7.0,6.2,N,,,,,N,N,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,53,6,11,0,1,3,858,0,0,0.0
충청남도,천안시,성정공원6길,,충청남도천안시서북구성정동1546,848005,1,,N,36.828703,127.137827,1,3.2,3.9,N,,,,,N,N,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,76,6,11,0,1,3,858,0,0,1.0
충청남도,천안시,동서대로,충청남도 천안시 서북구 동서대로 125-7,충청남도천안시서북구성정동1545,848004,1,,N,36.828702,127.137485,1,2.2,3.9,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,21,6,11,0,1,2,481,0,0,0.0
충청남도,천안시,성정중7길,,충청남도천안시서북구성정동1540,848003,1,,N,36.828537,127.137394,2,4.1,7.1,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,26,6,11,0,1,0,0,0,0,1.0
충청남도,천안시,성정중7길,,충청남도천안시서북구성정동1540,848002,1,,N,36.828561,127.136896,2,4.1,6.8,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,22,6,10,0,0,0,0,0,0,0.0
충청남도,천안시,성정중7길,,충청남도천안시서북구성정동1540,848001,1,,N,36.828623,127.135446,2,6.3,4.1,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,42,6,8,0,0,0,0,0,0,0.0
충청남도,천안시,서부대로,,충청남도천안시서북구성정동542-12,847017,1,,N,36.82522863,127.132648,6,8.19,22.52,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,8,5,13,0,0,4,3014,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동539-10,847016,4,,N,36.826276,127.132782,1,3.97,4.04,N,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,137,5,10,0,1,2,481,0,0,0.0
충청남도,천안시,서부대로,,충청남도천안시서북구성정동539-9,847015,1,,N,36.826287,127.132983,6,8.01,19.07,Y,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,154,5,10,0,1,4,3014,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구성정동1544,847014,1,,N,36.826532,127.133337,8,7.89,24.31,Y,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,143,6,10,0,1,2,481,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구두정동1778,847013,1,,N,36.826489,127.1325554,7,8.08,21.89,Y,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,123,6,9,0,0,2,481,0,0,0.0
충청남도,천안시,서부대로,,충청남도천안시서북구두정동1781,847012,1,,N,36.826805,127.133047,6,8.01,18.78,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,155,7,9,0,1,4,3014,0,0,0.0
충청남도,천안시,성정중7길,,충청남도천안시서북구성정동1540,847011,1,,N,36.828688,127.133978,2,4.15,6.16,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,44,9,8,0,2,0,0,0,0,1.0
충청남도,천안시,서부대로,,충청남도천안시서북구두정동1781,847010,1,,N,36.828661,127.133143,6,6.16,20.34,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,48,9,9,0,2,4,3014,0,0,1.0
충청남도,천안시,성정중7길,,충청남도천안시서북구성정동1540,847009,1,,N,36.828722,127.133323,2,4.28,7.26,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,52,9,9,0,2,0,0,0,0,1.0
충청남도,천안시,서부대로,충청남도 천안시 서북구 늘푸른6길 42,충청남도천안시서북구성정동1538,847008,1,,N,36.828895,127.133174,5,6.03,15.37,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,38,10,9,0,2,4,3014,0,0,1.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,847007,1,,N,36.828796,127.132838,2,6.01,7.2,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,39,9,9,0,2,1,1452,0,0,1.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,847006,1,,N,36.82911083,127.132132,2,6.06,8.23,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,95,10,9,0,2,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,847005,1,,N,36.82911083,127.131861,2,5.97,8.1,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,95,9,9,0,1,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,847004,1,,N,36.828772,127.130902,2,4.09,5.41,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,10,8,9,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,847003,1,,N,36.828858,127.130994,2,4.09,7.33,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,13,8,9,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,847002,1,,N,36.828832,127.130823,2,4.02,7.26,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,7,7,9,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,847001,1,,N,36.82911083,127.130915,2,3.99,5.64,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,11,7,9,0,0,1,1452,0,0,0.0
충청남도,천안시,동서대로,,충청남도천안시서북구두정동1778,846021,1,,N,36.825427,127.129454,6,8.0,22.37,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,18,7,11,0,0,2,481,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846020,1,,N,36.826544,127.129286,2,2.93,5.88,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,9,7,10,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른1길,,충청남도천안시서북구두정동1776,846019,1,,N,36.826597,127.129355,2,4.03,5.95,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,11,7,10,0,0,4,2015,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846016,1,,N,36.827141,127.129303,2,3.51,5.89,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,24,6,10,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846015,1,,N,36.827402,127.129372,2,2.93,6.69,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,20,7,10,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1779,846014,1,,N,36.827456,127.129475,2,3.87,5.84,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,19,6,9,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846013,1,,N,36.827462,127.129312,2,4.0,6.57,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,19,7,10,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846012,1,,N,36.827509,127.129377,2,4.07,6.92,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,17,6,9,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른1길,,충청남도천안시서북구두정동1776,846010,1,,N,36.827957,127.129328,2,3.27,12.17,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,5,6,9,0,0,4,2015,0,0,0.0
충청남도,천안시,늘푸른1길,충청남도 천안시 서북구 늘푸른1길 32,충청남도천안시서북구두정동1776,846009,1,,N,36.828286,127.129471,2,2.58,9.43,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,5,6,9,0,0,4,2015,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846008,1,,N,36.828787,127.129418,2,4.17,7.63,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4,7,9,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846007,1,,N,36.828867,127.129576,2,4.09,6.31,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,3,7,9,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846006,1,,N,36.828876,127.129281,2,4.07,5.86,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,5,7,9,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846005,1,,N,36.82911083,127.129419,2,3.56,9.46,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,6,7,9,0,0,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846004,1,,N,36.82911083,127.1278528,1,2.87,10.37,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,12,7,10,0,2,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846003,1,,N,36.828911,127.128077,2,4.08,6.38,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,7,7,10,0,2,1,1452,0,0,0.0
충청남도,천안시,늘푸른6길,충청남도 천안시 서북구 늘푸른6길 5-1,충청남도천안시서북구두정동1776,846002,1,,N,36.828939,127.127517,2,6.04,10.84,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,12,7,10,0,2,1,1452,0,0,0.0
충청남도,천안시,노태산로,,충청남도천안시서북구두정동1765,846001,1,,N,36.829086,127.127337,4,6.14,12.59,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,10,7,10,0,2,1,848,0,0,0.0
충청남도,천안시,한들1로,충청남도 천안시 서북구 한들1로 9-23,충청남도천안시서북구백석동920,844002,1,,N,36.825308,127.1136196,5,5.93,12.96,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,11,4,7,0,2,2,798,0,0,0.0
충청남도,천안시,한들1로,,충청남도천안시서북구백석동938,844001,1,,N,36.827738,127.116617,3,3.96,8.53,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,8,4,5,0,1,2,798,0,0,0.0
충청남도,천안시,한들1로,충청남도 천안시 서북구 한들1로 9-23,충청남도천안시서북구백석동920,843011,1,,N,36.825501,127.114079,3,3.04,10.25,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,5,5,5,0,1,2,798,0,0,0.0
충청남도,천안시,한들1로,충청남도 천안시 서북구 한들1로 9-23,충청남도천안시서북구백석동920,843010,1,,N,36.825532,127.114224,3,5.99,7.92,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4,5,5,0,1,2,798,0,0,0.0
충청남도,천안시,번영로,,충청남도천안시서북구백석동920,843009,1,,N,36.825609,127.114113,2,2.39,8.49,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,4,5,5,0,1,8,3901,0,0,0.0
충청남도,천안시,번영로,,충청남도천안시서북구백석동920,843008,1,,N,36.825706,127.113643,1,1.98,4.94,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,9,4,5,0,1,8,3901,0,0,0.0
충청남도,천안시,한들1로,충청남도 천안시 서북구 한들1로 9-23,충청남도천안시서북구백석동920,843007,1,,N,36.825661,127.113319,2,2.96,8.46,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,8,2,5,0,2,2,798,0,0,0.0
충청남도,천안시,한들1로,,충청남도천안시서북구백석동920,843006,1,,N,36.825767,127.113387,2,2.92,8.47,Y,,,,,Y,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,8,2,4,0,2,2,798,0,0,0.0
충청남도,천안시,한들1로,충청남도 천안시 서북구 한들1로 9-23,충청남도천안시서북구백석동658-75,843005,1,,N,36.825749,127.113188,2,5.85,9.23,Y,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,8,3,6,0,2,2,798,0,0,0.0
충청남도,천안시,번영로,,충청남도천안시서북구백석동938,843003,1,,N,36.828137,127.114072,2,6.01,8.55,N,,,,,N,Y,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,8,3,4,0,0,8,3901,0,0,0.0
충청남도,천안시,백석공단3길,충청남도 천안시 서북구 백석공단3길 20,충청남도천안시서북구백석동555-58,843001,1,,N,36.8261649,127.111663,2,4.97,4.63,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,0,2,4,0,1,0,0,0,0,0.0
충청남도,천안시,백석공단3길,충청남도 천안시 서북구 백석공단3길 20,충청남도천안시서북구백석동555-58,842006,1,,N,36.825336,127.109772,3,4.96,11.89,N,,,,,N,N,Y,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,1,3,4,0,3,0,0,0,0,0.0
충청남도,천안시,백석공단3길,충청남도 천안시 서북구 백석공단3길 20,충청남도천안시서북구백석동555-58,842005,1,,N,36.826885,127.109287,2,4.38,4.71,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,2,2,4,0,1,0,0,0,0,0.0
충청남도,천안시,백석공단3길,충청남도 천안시 서북구 백석공단3길 20,충청남도천안시서북구백석동555-58,842004,1,,N,36.826917,127.109012,2,4.98,12.11,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,1,2,4,0,1,0,0,0,0,0.0
충청남도,천안시,백석공단3길,충청남도 천안시 서북구 백석공단3길 20,충청남도천안시서북구백석동555-58,842003,1,,N,36.828451,127.107922,2,5.26,4.65,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,0,1,2,0,2,0,0,0,0,0.0
충청남도,천안시,백석공단3길,충청남도 천안시 서북구 백석공단3길 20,충청남도천안시서북구백석동555-58,842002,1,,N,36.828582,127.107537,2,5.87,12.27,N,,,,,N,Y,N,,충청남도 천안시 교통정책과,041-521-5893,2022-06-14,0,1,2,0,2,0,0,0,0,0.0
